title,ad_url,address,unit_type,Price,Bedrooms,Bathrooms,Lat,Lon,Hydro Inc.,Heat Inc.,Water Inc.,Laundry Inc.,Yard Inc.,Parking Inc.,Gym Inc.,SQFT,Furnished,Air Conditioning,Walk Score,Transit Score,Bike Score,img_1,"img_2""",img_3
"
                            Bayview Mews - Three Bedroom Townhouse Apartment for Rent
                        ",#N/A,"2911 Bayview Avenue, Toronto, ON, M2K 1E8",Apartment,3150,3,2,43.770674,-79.3855,0,1,1,0,0,0,0,1264,0,0,76,71,51,,,
"
                            #715, 200 Sackville Ave, Toronto - Condo Unit Apartment for Rent
                        ",#N/A,"200 Sackville, Toronto, ON, M5A 3H1",Apartment,2000,1.5,1,43.658981,-79.362919,0,1,1,1,0,0,1,650,0,0,87,90,99,,,
"
                            #1705, 60 Heintzman Street, Toronto - Condo Unit Apartment...
                        ",#N/A,"60 Heintzman St, Toronto, ON, M6P 2K9",Apartment,1600,1,1,43.6668646,-79.4644815,0,0,1,1,0,0,1,500,0,0,94,81,80,,,
"
                            #726, 576 Front St West - Condo Unit Apartment for Rent
                        ",#N/A,"576 Front Street West, Toronto, ON, M5V 0P8",Apartment,1900,1,1,43.6410714,-79.400252,0,0,0,1,0,0,1,500,0,0,91,96,95,,,
"
                            Prince Arthur - 2 Bedroom Apartment for Rent
                        ",#N/A,"20 Prince Arthur Avenue, Toronto, ON, M5R 1B1",Apartment,2700,2,1,43.6698865,-79.396487,0,1,1,1,1,0,1,740,0,0,96,99,99,,,
"
                            250 St George - 1 Bedroom Apartment for Rent
                        ",#N/A,"250 St. George Street, Toronto, ON, M5R 3L8",Apartment,1850,1,1,43.672735,-79.4023802,0,1,1,1,1,0,0,500,0,0,88,97,10,,,
"
                            Venti Bachelor Apartment for Rent - 262 Jarvis Street
                        ",#N/A,"262 Jarvis Street, Toronto, ON, M5B 2B9",Apartment,1650,1,1,43.6596658,-79.3759898,0,0,0,1,0,0,0,443,0,0,94,95,99,,,
"
                            BACHELOR - 262 Jarvis St.
                        ",#N/A,"262 Jarvis Street, Toronto, ON, M5B 2B9",Apartment,1600,1,1,43.6596658,-79.3759898,0,0,0,1,0,0,0,309,0,0,94,95,99,,,
"
                            Galleria - Two Bedroom Apartment for Rent
                        ",#N/A,"77 Finch Avenue East, Toronto, ON, M2N 6H8",Apartment,2460,2,1,43.780286,-79.411615,0,1,1,1,0,0,1,800,0,1,77,99,55,,,
"
                            Galleria - Two Bedroom Apartment for Rent
                        ",#N/A,"77 Finch Avenue East, Toronto, ON, M2N 6H8",Apartment,2495,2,5,43.780286,-79.411615,0,1,1,1,0,0,1,850,0,1,77,99,55,,,
"
                            Residences on Bloor - Two bedroom Apartment for Rent
                        ",#N/A,"235 Bloor Street East, Toronto, ON, M4W 3Y3",Apartment,2128,2,1,43.671323,-79.380831,0,1,1,1,0,0,1,825,0,1,97,90,97,,,
"
                            Cloisters of the Don - Two Bedroom Apartment for Rent
                        ",#N/A,"10 Roanoke Road, Toronto, ON, M3A 1E7",Apartment,2450,2,1.5,43.741706,-79.32838,0,0,1,1,1,0,1,975,0,0,42,61,56,,,
"
                            Cloisters of the Don - Four Bedroom Apartment for Rent
                        ",#N/A,"10 Roanoke Road, Toronto, ON, M3A 1E7",Apartment,3175,4,1,43.741706,-79.32838,0,0,1,1,1,0,1,1400,0,0,42,61,56,,,
"
                            Velocity at the Square - 2 Bedroom Apartment for Rent
                        ",#N/A,"252 Victoria Street, Toronto, ON, M5B 0A3",Apartment,2800,2,1,43.6554928,-79.3794198,0,0,0,1,0,0,1,860,0,1,99,98,94,,,
"
                            Montgomery Mills - 50 Cordova Ave. - 2 Bedroom Apartment for...
                        ",#N/A,"50 Cordova Avenue, Etobicoke, ON, M9A 4X6",Apartment,1750,2,1.5,43.6471185,-79.5260936,0,1,1,1,1,0,1,997,0,1,85,99,82,,,
"
                            Beautiful 1 Bdrm+Bath Apt - Danforth/Playter Estates
                        ",#N/A,"49 Fulton Ave, Toronto, ON M4K 1X6, Canada",Apartment,1795,1,1,43.6821965,-79.3551591,1,1,1,0,1,1,0,900,0,0,86,95,87,,,
"
                            A sweet two bedroom unit available on August 1
                        ",#N/A,"827 Cosburn Ave, East York, ON M4C 2V9, Canada",Apartment,1750,2,1,43.6959432,-79.3189772,0,1,1,1,0,1,0,600,0,0,83,68,94,,,
"
                            1 bedroom apt for rent - Queensway & Windermere - Lake view
                        ",#N/A,"105 The Queensway, Toronto, ON M6S 5B5, Canada",Apartment,1750,1,1,43.6360574,-79.470781,0,1,1,1,1,0,1,485,0,1,47,63,90,,,
"
                            ONE BED BSMT NEW APARTMENT BATH/WILSON near suway ttc NORTH YORK
                        ",#N/A,"Carmichael Ave, North York, ON M5M 2X5, Canada",Apartment,1300,1,1,43.735073,-79.4318324,0,0,0,1,0,0,0,320,0,1,67,71,54,,,
"
                            1 BR apartment for rent Best Transit, Village and Park Location
                        ",#N/A,"1873 Bloor St W, Toronto, ON M6R 2Z3, Canada",Apartment,1500,1,1,43.6447359,-79.4619506,0,0,1,0,0,0,0,450,0,1,10,79,55,,,
"
                            $1400 / 1br - Luxury, Just Renovated ,Furnished 1-bdr. apt. ( wa
                        ",#N/A,"Osler St, Toronto, ON M6P 4A2, Canada",Apartment,1400,1,1,43.6665168,-79.4575836,1,1,1,1,0,1,0,500,1,1,68,74,75,,,
"
                            1 bedroom in shared 3 bedroom apartment in the Junction!
                        ",#N/A,", The Junction M6P1N2 ON, Canada",Apartment,670,1,1,43.6641989,-79.4599289,1,1,1,0,0,0,0,300,0,1,82,90,99,,,
"
                            Studio Condo apartment in Toronto
                        ",#N/A,"478 King St W, Toronto, ON M5V 0A8, Canada",Apartment,1800,1,1,43.6454752,-79.3961045,1,1,1,1,1,0,1,550,1,1,98,10,98,,,
"
                            GORGEOUS, MODERN 1 BEDROOM APARTMENT (Warden Ave & Danforth Rd)
                        ",#N/A,", Toronto M1L0G2 ON, Canada",Apartment,1650,1,1,43.7007321,-79.2734801,0,0,0,1,0,0,0,550,0,1,31,76,50,,,
"
                            2 BEDROOM UNIT, 5 MINUTE RIDE TO SUBWAY (Warden & Danforth Rd)
                        ",#N/A,", Toronto M1L0G2 ON, Canada",Apartment,1700,2,1,43.7007321,-79.2734801,0,0,0,1,0,0,0,750,0,1,31,76,50,,,
"
                            1 bedroom LOFT Apart!  In Forest Hill
                        ",#N/A,"1786 Bathurst St, Toronto, ON M5P, Canada",Apartment,1495,1,1,43.6958798,-79.4244594,0,0,1,1,1,0,0,850,0,1,61,78,74,,,
"
                            1+1 Bed, 2 Bath Beautiful South Facing Unit for Rent at 1 Bloor!
                        ",#N/A,"1 Bloor, Toronto M4W 0A8 ON, Canada",Apartment,2650,1.5,2,43.6702,-79.3865,0,1,1,1,1,0,1,740,0,1,10,98,71,,,
"
                            ☼HUGE 1 Bdrm + Storefront Studio☼
                        ",#N/A,"Augusta Ave, Toronto, ON M5T 2L4, Canada",Apartment,1950,1,5,43.6544984,-79.4020059,0,0,0,0,0,0,0,1300,0,0,91,92,69,,,
"
                            Loft bachelor for sublet 
                        ",#N/A,"M5A1S3, Canada",Apartment,1395,1,1,43.6549368,-79.3686431,1,1,1,1,0,0,0,300,0,1,90,95,99,,,
"
                            2 bedroom basement apartment in greenwood village, utilities inc
                        ",#N/A,"Strathmore Blvd, Toronto, ON M4J 1P6, Canada",Apartment,1600,2,1,43.683431,-79.3289101,1,1,1,1,0,0,0,800,0,1,87,80,81,,,
"
                            Unique One Bedroom in Roncesvalles/High Park Estate House
                        ",#N/A,"26 High Park Gardens, Toronto, ON M6R 1S9, Canada",Apartment,2600,1,1,43.6490926,-79.45706,1,1,1,1,1,0,0,1200,0,0,65,93,78,,,
"
                            Fully Renovated 1-Bdrm Basement Suite in East York!
                        ",#N/A,"207 Gamble Ave, East York, ON M4J 2P4, Canada",Apartment,1295,1,1,43.6910533,-79.345024,0,1,0,0,0,0,0,700,0,1,71,72,81,,,
"
                            Toronto Apartment for Rent
                        ",#N/A,"1297 Davenport Rd, Toronto, ON M6H 2H3, Canada",Apartment,1599,1.5,1,43.6737293,-79.437723,0,0,0,1,1,0,0,750,0,1,70,79,81,,,
"
                            BOTH LONG/SHORT TERM UNIT AVAILABLE
                        ",#N/A,"344 Weston Rd, York, ON M6N 3P8, Canada",Apartment,1450,1,1,43.6794632,-79.4748282,1,1,1,1,1,1,0,900,1,1,61,74,64,,,
"
                            1 Br Cabbagetown
                        ",#N/A,", Toronto M4X1A8 ON",Apartment,1695,1,1,43.6659575,-79.3675873,1,1,1,1,0,0,0,500,0,1,87,87,99,,,
"
                            SHORT/LONG TERM RENTAL
                        ",#N/A,"346 Weston Rd, Toronto, ON M6N 3P6, Canada",Apartment,2100,2,1,43.6794314,-79.4749025,1,1,1,1,0,1,0,2000,1,1,61,74,64,,,
"
                            Sep 1 ∙ Granite Floors ∙ 1 Bedroom Basmt + 1 Parking + Utilities
                        ",#N/A,"48 Burlington St, Etobicoke, ON M8V 2L3, Canada",Apartment,1350,1,1,43.6178788,-79.4896473,1,1,1,1,0,1,0,575,0,0,62,66,87,,,
"
                            $1,980 - 1br + Den - 650ft2 - Ossington Bloor - Brand New
                        ",#N/A,"115 Hallam St, Toronto, ON M6H 1W9, Canada",Apartment,1980,1.5,1,43.667229,-79.4309664,0,1,1,1,1,0,0,650,0,1,81,82,60,,,
"
                            LARGE 2BR Corner Apartment for Rent! (Yonge and Eglinton)
                        ",#N/A,"2449 Yonge St, Toronto, ON M4P 1Y5, Canada",Apartment,2350,2,1,43.7110109,-79.3989854,0,1,1,1,0,0,0,1000,0,1,90,87,60,,,
"
                            TRENDY 2BR Corner Apartment for Rent! (Yonge and Eglinton)
                        ",#N/A,"2449 Yonge St, Toronto, ON M4P 1Y5, Canada",Apartment,1850,2,1,43.7110109,-79.3989854,0,1,1,1,0,0,0,500,0,1,90,87,60,,,
"
                            1 bd in 2 bd-1 bath Midtown apartment available Sept 1st $1100
                        ",#N/A,", Toronto M4S 1C4 ON, Canada",Apartment,1100,2.5,1,43.6979706,-79.3921328,0,1,1,1,1,0,1,946,0,0,84,80,53,,,
"
                            Studio or small one Bedroom for rent.
                        ",#N/A,"17 Eccleston Dr, North York, ON M4A 1K3, Canada",Apartment,1320,1,1,43.7271659,-79.3162319,0,1,1,1,0,0,0,700,0,0,56,65,58,,,
"
                            Apartment for rent (Financial District location) furnished
                        ",#N/A,"Bay St, Toronto, ON, Canada",Apartment,1000,1,1,43.6572984,-79.3843645,1,1,1,1,1,1,0,903,1,1,98,97,91,,,
"
                            Spacious 3 Bedroom Apt Bloor Ossington Station Pt Furnished Sept
                        ",#N/A,"973 Bloor St W, Toronto, ON M6H 1L7, Canada",Apartment,2980,3,1,43.6611046,-79.4288729,0,0,0,0,1,0,0,1000,0,1,87,86,59,,,
"
                            Bright beautiful 2 bedroom in house private yard distillery 
                        ",#N/A,"97 Trinity St, Toronto, ON M5A 3C7, Canada",Apartment,2300,2,1,43.6528702,-79.3609809,1,1,1,1,1,0,0,777,0,1,89,89,99,,,
"
                            Amazing 1 bedroom Queen St East Toronto for $1645!
                        ",#N/A,"1564 Queen St E, Toronto, ON M4L 1E9, Canada",Apartment,1645,1,1,43.6659447,-79.3188508,0,0,0,1,0,0,0,500,0,0,82,74,98,,,
"
                            3bd 2ba apartment in a house near Don Mills Subway,Fairview Mall
                        ",#N/A,"Shippigan Crescent, North York, ON M2J 2G2, Canada",Apartment,2390,3,2,43.7783538,-79.3561481,0,0,0,1,1,1,0,2500,0,1,42,76,45,,,
"
                            15 Highbourne Rd #Upper
                        ",#N/A,"15 Highbourne Rd, Toronto, ON M5P 2J1, Canada",Apartment,5495,5,3,43.6961355,-79.4034712,0,0,1,1,0,2,0,3020,0,1,68,81,88,,,
"
                            renovated 3 bedroom apartment  walk to UofT  Ryerson Eaton cente
                        ",#N/A,"681 Ontario St, Toronto, ON M4X, Canada",Apartment,2550,3,1,43.6703129,-79.3725684,0,1,1,1,1,0,0,800,0,0,81,90,72,,,
"
                            Parkside Place - 2 Bedroom Apartment for Rent
                        ",#N/A,"55 Triller Avenue, Toronto, ON, M6R 2H6",Apartment,2368,2,1,43.6399616,-79.4437099,0,1,1,1,1,0,0,853,0,0,86,79,60,,,
"
                            Parkside Place - Bachelor Apartment for Rent
                        ",#N/A,"55 Triller Avenue, Toronto, ON, M6R 2H6",Apartment,1418,1,1,43.6399616,-79.4437099,0,1,1,1,1,0,0,419,0,0,86,79,60,,,
"
                            Apartment rental
                        ",#N/A,"2647 Keele St, North York, ON M6L 2P3, Canada",Apartment,1475,1,1,43.7218625,-79.4806491,0,1,1,1,0,1,0,600,0,1,56,67,47,,,
"
                            Charming 2 BR Furnished Unit in Trendy Leslieville
                        ",#N/A,"32 Wardell St, Toronto, ON M4M 2L5, Canada",Apartment,2300,2,1,43.6619895,-79.346143,0,0,0,1,1,0,0,1150,1,1,84,88,91,,,
"
                            1 Bed + Den Apartment New Fairview TTC North York Toronto
                        ",#N/A,"32 Forest Manor Rd, North York, ON M2J 1M3, Canada",Apartment,2200,1.5,1.5,43.7716467,-79.3446635,1,1,1,1,1,0,1,620,0,1,57,80,48,,,
"
                            Basement apartment near Fairview Mall 
                        ",#N/A,"m2j, Canada",Basement,1100,1,1,43.7785175,-79.3465557,1,1,1,1,1,0,0,700,0,1,78,80,61,,,
"
                            Renovated Woodbine&Danforth 2 Bed 1 Bath Upper Floor Unit
                        ",#N/A,"170 Holborne Ave, East York, ON M4C 2R6, Canada",Apartment,1995,2,1,43.6950512,-79.31713,0,1,1,1,0,1,0,500,0,0,85,73,75,,,
"
                            Renovated Woodbine&Danforth 2 Bed 1 Bath Ground Floor Unit
                        ",#N/A,"170 Holborne Ave, East York, ON M4C 2R6, Canada",Apartment,1995,2,1,43.6950512,-79.31713,0,1,1,1,0,1,0,500,0,0,85,73,75,,,
"
                            2 Bedroom unit for rent - Oakwood/Rogers
                        ",#N/A,"Oakwood Ave, Toronto, ON, Canada",Apartment,1700,2,1,43.6859943,-79.438013,0,0,0,0,1,0,0,800,0,1,75,76,75,,,
"
                            New Mainfloor Apt for Aug 1st
                        ",#N/A,", Toronto M6E 4P5 ON, Canada",Apartment,1695,1,1,43.6795714,-79.4554459,1,1,1,1,1,0,0,600,0,1,67,75,73,,,
"
                            BACHELOR all inclusive close to CASA LOMA
                        ",#N/A,", Toronto M6G3C7 ON, Canada",Apartment,1500,1,1,43.6752576,-79.4226516,1,1,1,1,0,0,0,350,0,1,78,76,88,,,
"
                            2 Bedrooms Basement For Rent Etobicoke (Kipling & Steeles)
                        ",#N/A,"48 Maryhill Dr, Etobicoke, ON M9V 3C2, Canada",Basement,1650,2,1,43.75363,-79.589664,1,1,1,1,0,1,0,950,0,1,46,62,55,,,
"
                            1 BEDROOM APT (BASEMENT) IN 6 PLEX BLDG AT BROWNSLINE/LAKESHORE
                        ",#N/A,"Woodbury Rd, Etobicoke, ON M8W 1X8, Canada",Apartment,1590,1,1,43.5985101,-79.547258,0,1,1,1,1,1,0,350,1,0,62,65,58,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/Af0AAOSwbZxfDcWE/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/ikMAAOSwtEBfDcWI/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/kDUAAOSwGhpfDcWe/$_2.JPG
"
                            Lge Bright 2Bdrm w/New Kitchen Hardwood Fl@Baseline
                        ",#N/A,", Scarborough M1K 2C3 ON, Canada",Apartment,1900,2,1,43.7287571,-79.2660813,1,1,1,1,1,0,0,800,0,0,60,97,56,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/Uk8AAOSwl-VfDcV2/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/nYAAAOSw90pfDcWH/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/yCEAAOSwABNfDcWX/$_2.JPG
"
                            2 Bedroom Basement Apartment Pharmacy and Lawrence
                        ",#N/A,"Courton Dr, Scarborough, ON M1R 1K8, Canada",Basement,1595,2,1,43.7413783,-79.3015629,0,0,0,1,0,0,0,1000,0,1,69,66,54,https://i.ebayimg.com/00/s/NTk1WDgwMA==/z/gIYAAOSwF41fDcV8/$_27.JPG,https://i.ebayimg.com/00/s/NTk5WDgwMA==/z/H5cAAOSwZ9ZfDcWB/$_2.JPG,https://i.ebayimg.com/00/s/NTkzWDgwMA==/z/jg4AAOSwwR9fDcWE/$_2.JPG
"
                            Bright Big Bachelor Apt (Sheppard & Bathurst)
                        ",#N/A,"Sheppard Ave W, North York, ON M3H 2S5, Canada",Apartment,1100,1,1,43.7548218,-79.4425267,1,1,1,1,0,0,0,280,0,1,52,59,54,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/M-QAAOSwJPhfDcTk/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/oMgAAOSwmjFfDcTp/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/dR4AAOSw9qtfDcTt/$_2.JPG
"
                            Renting the reom
                        ",#N/A,"470 Sentinel Rd, North York, ON M3J 1V6, Canada",Condo,380,3,5,43.76307,-79.50195,0,0,0,1,1,0,0,2000,0,0,73,78,74,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/PEEAAOSwZutfDcTT/$_27.PNG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/DfcAAOSwCNNfDcTU/$_2.PNG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/Bm8AAOSwriBfDcTW/$_2.PNG
"
                            1 BEDROOM BASEMENT APT. IN BATHURST MANOR
                        ",#N/A,"2 Hove St, North York, ON M3H 4Y7, Canada",Basement,1190,1,1,43.7553907,-79.4419218,0,0,0,1,1,1,0,700,0,1,53,59,55,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/ePkAAOSwluxfDcLS/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/UmMAAOSw1ixfDcLh/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/tvEAAOSwsh1fDcMl/$_2.JPG
"
                            3 bed all-inclusive gorgeous High Park Roncesvalles
                        ",#N/A,"14 High Park Blvd, Toronto, ON M6R 1M4, Canada",Apartment,3600,3,1,43.646264,-79.4507846,1,1,1,1,0,0,0,1000,0,0,89,91,88,https://i.ebayimg.com/00/s/MzIwWDI0MA==/z/eD8AAOSwWzxfDcLk/$_27.JPG,https://i.ebayimg.com/00/s/MzIwWDMxMQ==/z/GFQAAOSwTwFfDcJS/$_2.JPG,https://i.ebayimg.com/00/s/MzIwWDI0MA==/z/O8gAAOSwPIJfDcL0/$_2.JPG
"
                            Newly renovated bachelor basement at Bathurst and Sheppard! 
                        ",#N/A,"M3H 4A7, Canada",Basement,1400,1,1,43.7590948,-79.4473583,1,1,1,1,0,1,0,450,0,1,35,59,43,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/UtAAAOSwIAlfDcQr/$_27.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/K5wAAOSwD6lfDcQt/$_2.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/g-oAAOSwQyBfDcQu/$_2.JPG
"
                            Yonge and Eglinton, 63 Roehampton, Bach suite
                        ",#N/A,"63 Roehampton Avenue, Toronto, ON, M4P 1R1",Apartment,1525,1,1,43.7081182,-79.396487,0,0,1,1,0,0,0,380,0,1,96,91,70,https://i.ebayimg.com/00/s/MzM1WDUwMA==/z/hScAAOSw0~de4aD4/$_27.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/z6YAAOSwUjJe4aEA/$_2.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/~MUAAOSwOPVe4aEA/$_2.JPG
"
                            Room for rent on 3rd floor,15 mins to Victoria Park station
                        ",#N/A,"1481 Kingston Rd, Scarborough, ON M1N 1R5, Canada",Apartment,650,2.5,1,43.6884433,-79.2694973,1,1,1,1,1,0,0,128,1,0,39,65,63,https://i.ebayimg.com/00/s/MzAwWDgwMA==/z/OYkAAOSwKLdfDcKc/$_27.JPG,https://i.ebayimg.com/00/s/MzkwWDgwMA==/z/1VoAAOSwDlxfDcKm/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/uLYAAOSwr0tfDcK0/$_2.JPG
"
                            41 Dundonald Street - 0 Bedroom, 1 Bathroom for Rent
                        ",#N/A,"41 Dundonald Street, Toronto, ON, M4Y 1K6",Apartment,1830,1,1,43.666207,-79.3822783,0,1,1,0,0,0,0,399,0,0,98,90,75,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/HDcAAOSwxIVe9zkn/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/ONIAAOSw7qFe9zkk/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/YPsAAOSwuSZe9zkn/$_2.JPG
