,title,address,unit_type,price,bedrooms,bathrooms,apartment_lat,apartment_lon,hydro_included,heat_included,water_included,laundry_included,backyard_included,parking_included,gym_included,sqft,furnished,air_conditioning,walk_score,transit_score,bike_score,img_1,"img_2""",img_3
22,"
                            1 BEDROOM in 2-bed apt. Seeking roommate at College & Bathurst
                        ","3 Borden St, Toronto, ON M5T 1S6, Canada",Apartment,1100,2,1,43.657213,-79.4051365,0,0,1,0,1,0,0,"1,200",0,0,94,93,99,https://i.ebayimg.com/00/s/NTk5WDgwMA==/z/BMEAAOSwMLNfCdu7/$_27.JPG,https://i.ebayimg.com/00/s/NTk4WDgwMA==/z/z-MAAOSw0YFfCdvg/$_2.JPG,https://i.ebayimg.com/00/s/NTk4WDgwMA==/z/oEUAAOSwLpRfCdvp/$_2.JPG
23,"
                            Fully Furnished Bachelor Unit For Sublease - Avenue & St. Clair
                        ","Warren Rd, Toronto, ON M4V, Canada",Apartment,1450,Bachelor/Studio,1,43.6853812,-79.4067963,0,1,1,1,1,0,0,400,1,1,72,84,62,https://i.ebayimg.com/00/s/Mzg5WDgwMA==/z/QV4AAOSwQ2tfCdt-/$_27.JPG,https://i.ebayimg.com/00/s/Mzg5WDgwMA==/z/4zsAAOSwIoJfCduC/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/QMIAAOSwmXJfCdu5/$_2.JPG
24,"
                            2BR + DEN RIGHT BY MAIN STATION!
                        ","2529 Danforth Ave, Toronto, ON M4C 1L1, Canada",Apartment,1950,2.5,1,43.6878659,-79.3024271,0,1,1,1,1,0,0,1,0,1,92,88,83,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/7EwAAOSwvdBfCdo7/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/ppkAAOSwX1pfCdo-/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/I30AAOSwzF9fCdpB/$_2.JPG
25,"
                            Appartement 3 1/2 dans un quartier calme à Saint-Hubert
                        ","4007 Rue des Pervenches, Saint-Hubert, QC J3Y 9B8, Canada",Apartment,845,1,1,45.4751722,-73.4043298,0,0,1,1,0,1,0,700,1,0,8,46,62,https://i.ebayimg.com/00/s/ODAwWDM4OA==/z/JAcAAOSwwX9fCdkU/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDM4OA==/z/gssAAOSweQVfCdkQ/$_2.JPG,https://i.ebayimg.com/00/s/Mzg5WDgwMA==/z/spQAAOSwCRBfCdkF/$_2.JPG
26,"
                            Available now. Private room in shared two bedroom apartment

                        ","McCowan Rd & Highglen Ave, Markham, ON L3S 3M1, Canada",Basement,700,1,1,43.845898,-79.279015,1,1,1,1,0,0,0,1,1,1,21,48,41,https://i.ebayimg.com/00/s/NTM0WDgwMA==/z/a~4AAOSwUd9fCdlw/$_27.PNG,https://i.ebayimg.com/00/s/NTM0WDgwMA==/z/RY4AAOSwXrRfCdlx/$_2.PNG,https://i.ebayimg.com/00/s/NTM0WDgwMA==/z/y2wAAOSwq7JfCdly/$_2.PNG
27,"
                            1 Bedroom Condo – 88 Scott Street
                        ","88 Scott St, Toronto, ON M5E 1X6, Canada",Condo,2150,1,1,43.6483688,-79.3766013,0,0,0,1,1,0,1,550,0,1,98,10,91,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/kSgAAOSwLQ5fCdiB/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/8QEAAOSwpVxfCdiE/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/XpcAAOSwa0xfCdiI/$_2.JPG
28,"
                            Newly Renovated Beautiful Bachelor Basement Apartment Util Inc.
                        ",", Toronto M1K 4L1 ON, Canada",Basement,1400,Bachelor/Studio,1,43.7305824,-79.2541011,1,1,1,1,0,1,0,600,0,1,49,92,54,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/VTsAAOSwn4hfCdVD/$_27.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/rbMAAOSwjd5fCdVI/$_2.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/9yQAAOSw~1xfCdVK/$_2.JPG
29,"
                            $2300 Hotel Style Condo Apartment in Yorkville 6Mth - 1Yr Term
                        ","155 Yorkville Avenue, Toronto M5R 1C4 ON",Condo,2300,1,1,43.6703147,-79.3943444,0,1,1,1,1,0,1,500,1,1,96,97,98,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/FdcAAOSwsJpfCdLn/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/Gi8AAOSw1exfCdMX/$_2.JPG,https://i.ebayimg.com/00/s/NTA0WDgwMA==/z/zl0AAOSwV85fCdMw/$_2.JPG
0,"
                            $500 MOVE IN CREDIT! -  1 BDRM, Don Mills and York Mills
                        ","20 Graydon Hall Drive, Toronto, ON, M3A 2Z9",Apartment,1750,1,1,43.7634866,-79.3459836,0,1,0,1,1,0,1,700,0,0,31,59,36,https://i.ebayimg.com/00/s/MTA3MVgxNjAw/z/NqQAAOSwHYFfB2s1/$_27.JPG,https://i.ebayimg.com/00/s/MTA3MVgxNjAw/z/-IMAAOSwywBfB2s0/$_2.JPG,https://i.ebayimg.com/00/s/MTA3MVgxNjAw/z/nC4AAOSw97RfB2s3/$_2.JPG
1,"
                            $500 MOVE IN CREDIT -  2 BDRM, Don Mills and York Mills
                        ","20 Graydon Hall Drive, Toronto, ON, M3A 2Z9",Apartment,1950,2,1,43.7634866,-79.3459836,0,1,1,1,1,0,1,960,0,0,31,59,36,https://i.ebayimg.com/00/s/MTA3MVgxNjAw/z/VdAAAOSw0DNfB2s3/$_27.JPG,https://i.ebayimg.com/00/s/MTA3MVgxNjAw/z/P7YAAOSwtfVfB2s2/$_2.JPG,https://i.ebayimg.com/00/s/MTA3MVgxNjAw/z/HtMAAOSwQpdfB2s1/$_2.JPG
2,"
                            Renovated bachelor suites, Queen and Niagara
                        ","800 Richmond St West, Toronto, ON, M6J 3N7",Apartment,1700,Bachelor/Studio,1,43.6449796,-79.4099468,0,1,1,1,0,0,1,400,0,1,93,92,91,http://img.youtube.com/vi/xGYjzKVSs0A/0.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/gEMAAOSw6iJe4ZS-/$_2.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/6rsAAOSwExVe4ZS-/$_2.JPG
3,"
                            Renovated junior one bedroom, Queen and Niagara
                        ","800 Richmond St West, Toronto, ON, M6J 3N7",Apartment,1900,1,1,43.6449796,-79.4099468,0,1,1,1,1,0,1,400,0,1,93,92,91,http://img.youtube.com/vi/s_UgroW7jSg/0.jpg,https://i.ebayimg.com/00/s/MzAwWDUwMA==/z/I7YAAOSwLmxe4ZSx/$_2.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/~SEAAOSwmZde4ZS8/$_2.JPG
4,"
                            Renovated one bedrooms, Queen and Niagara
                        ","800 Richmond St West, Toronto, ON, M6J 3N7",Apartment,2000,1,1,43.6449796,-79.4099468,0,1,1,1,1,0,1,500,0,1,93,92,91,http://img.youtube.com/vi/tH4f6yOQOj0/0.jpg,https://i.ebayimg.com/00/s/MzAwWDUwMA==/z/dVkAAOSw2eNe4ZSv/$_2.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/r~kAAOSwsi5e4ZS5/$_2.JPG
5,"
                            Renovated bachelor suites, Queen and Niagara
                        ","800 Richmond St West, Toronto, ON, M6J 3N7",Apartment,1450,1,1,43.6449796,-79.4099468,0,1,1,1,1,0,1,236,0,1,93,92,91,http://img.youtube.com/vi/9Gh8OXPPq1g/0.jpg,https://i.ebayimg.com/00/s/MzAwWDUwMA==/z/OG8AAOSwMq5e4ZSu/$_2.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/EQcAAOSwIzpe4ZS4/$_2.JPG
6,"
                            Renovated one bedroom, Church & Wellesley
                        ","81 and 83 Isabella Street, Toronto, ON, M4Y 1N7",Apartment,1700,1,1,43.6682221,-79.3812788,0,0,1,1,0,0,0,550,0,1,97,90,75,https://i.ebayimg.com/00/s/MzAwWDUwMA==/z/UD8AAOSwvCRe4ZRt/$_27.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/HSoAAOSwyyZe4ZRw/$_2.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/USgAAOSwvhte4ZRw/$_2.JPG
7,"
                            Spacious 2 Bedroom Apartment - North York (Toronto)
                        ","50 Graydon Hall Drive, North York, ON, M3A 3A3",Apartment,1950,2,15,43.7634866,-79.3459836,1,1,1,1,1,0,0,985,0,0,31,59,36,https://i.ebayimg.com/00/s/MTA2M1gxNjAw/z/9R0AAOSwOPVe4ZO6/$_27.JPG,https://i.ebayimg.com/00/s/MTA2M1gxNjAw/z/pDoAAOSwMX9e4ZO6/$_2.JPG,https://i.ebayimg.com/00/s/MTA2M1gxNjAw/z/zFgAAOSwEINe4ZO6/$_2.JPG
8,"
                            One Bedroom Apartment - North York  -Winter Special
                        ","50 Graydon Hall Drive, North York, ON, M3A 3A3",Apartment,1650,1,1,43.7634866,-79.3459836,1,1,1,0,1,0,0,850,0,1,31,59,36,https://i.ebayimg.com/00/s/MjYyWDM1MA==/z/y1kAAOSw0Kle4ZOz/$_27.JPG,https://i.ebayimg.com/00/s/MjQwWDMyMA==/z/20kAAOSwythe4ZOz/$_2.JPG,https://i.ebayimg.com/00/s/MTc4WDE3OA==/z/uNIAAOSwSTFe4ZOz/$_2.JPG
0,"
                            Avani I at Metrogate #423 - Luxury Condo for Rent
                        ","255 Village Green Square, Toronto, ON, M1S 0L7",Apartment,1695,1,1,43.780236,-79.282539,0,0,0,0,0,0,1,490,0,0,27,65,33,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/EZ8AAOSwCo9fCYDY/$_27.JPG,https://i.ebayimg.com/00/s/ODg3WDcxMA==/z/fcgAAOSwXsJfCYDX/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/9NwAAOSwvmZfCYDX/$_2.JPG
1,"
                            2 Bachelor  Apts, Bright & Renovated
                        ",", M6G 1N8, Toronto, ON",Apartment,1100,1,1,43.6642365,-79.4252897,1,1,1,1,0,0,0,250,0,0,85,84,99,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/Ol0AAOSwRopfCa20/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/mNUAAOSw9jtfCa3G/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/8v4AAOSwUZlfCa3S/$_2.JPG
2,"
                            Aquavista #3176 - Luxury Condo for Rent
                        ","1 Edgewater Drive, Toronto, ON, M5A 0L1",Apartment,3195,2,2.5,43.644939,-79.36367,0,0,0,0,0,0,1,"1,054",0,0,77,91,98,https://i.ebayimg.com/00/s/NzY4WDExNTk=/z/I2EAAOSw8t5fCYFI/$_27.JPG,https://i.ebayimg.com/00/s/OTM1WDUyMg==/z/iEAAAOSwV85fCYFI/$_2.JPG,https://i.ebayimg.com/00/s/NzU2WDEwMDg=/z/Cc0AAOSw5gBfCYFJ/$_2.JPG
3,"
                            SEEMon 2:30-3:30 2961 StClair E. 416 677-2151, Not Bsmt, All New
                        ","2961 St Clair Ave E, East York, ON M4B 1P2, Canada",Apartment,1250,1,1,43.7084764,-79.2980284,1,1,1,0,1,1,0,700,0,0,62,69,56,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/FekAAOSwZwdfCa8D/$_27.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/UccAAOSwQyBfCa76/$_2.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/~rkAAOSwgeFfCa7~/$_2.JPG
4,"
                            3 BEDROOM & 2 WASHROOM APARTMENT AVAILABLE FOR RENT FROM Aug 1
                        ","180 Markham Rd, Scarborough, ON M1M 2Z9, Canada",Condo,2400,3,2,43.7417398,-79.2192529,1,1,1,1,1,1,1,"1,200",0,1,71,69,53,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/K-IAAOSwH9BfCaJE/$_27.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/Z-QAAOSw2PtfCaKg/$_2.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/35EAAOSwlCpfCaKj/$_2.JPG
5,"
                            1 bedroom apartment: Eglington West & Caledonia
                        ",", m6m1l2, toronto, ON",House,1400,1,1,43.6879626,-79.4659939,1,1,1,1,1,0,0,300,0,1,38,67,42,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/WGsAAOSwo0RfCah5/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/RVcAAOSwiQZfCaie/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/UvgAAOSwAmpfCajM/$_2.JPG
6,"
                            Bright and spacious one bedroom + den basement Apt for lease
                        ",", Toronto M6S 3X4 ON, Canada",Basement,1350,1.5,1,43.6507801,-79.4839226,1,1,1,1,1,0,0,600,0,1,79,80,81,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/ZBoAAOSwUCpfCapb/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/iu8AAOSwFnVfCape/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/56gAAOSwridfCaph/$_2.JPG
7,"
                            FULLY RENOVATED 3 BEDROOM APARTMENT AVAILABLE FROM Aug 1
                        ","37 Safari St, Scarborough, ON M1K 3R1, Canada",House,2299,3,1,43.7303652,-79.2574707,0,0,0,1,1,1,0,"1,500",0,1,47,95,54,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/5VEAAOSwzwRfCamP/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/hx8AAOSwRc9fCamT/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/5AMAAOSwVghfCamV/$_2.JPG
8,"
                            Fully renovated basement apartment for rent
                        ",", L4e4g6, Richmond hill, ON",Basement,1395,1,1,43.941766,-79.4405009,1,1,1,1,0,1,0,900,0,1,10,16,34,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/3EUAAOSwuNVfCak4/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/MeoAAOSwH9BfCaks/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/QfkAAOSwHeRfCakw/$_2.JPG
9,"
                            2 bedroom condo apartment for Rent in Toronto
                        ","36 Lee Centre Dr, Scarborough, ON M1H 3K2, Canada",Condo,2200,2,1,43.7816707,-79.2472126,0,1,1,1,0,1,1,780,0,1,65,87,48,https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/JDkAAOSwv51fCaPe/$_27.JPG,https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/IbsAAOSwm8hfCaPl/$_2.JPG,https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/258AAOSw8~ZfCaPp/$_2.JPG
10,"
                            Downtown Nr Subway Location 3Br 2Bths 2Levels Apt
                        ","M4J1L8, Canada",Apartment,2500,3,2,43.6798644,-79.3388986,0,0,1,1,0,0,0,"1,300",0,1,93,85,84,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/P~QAAOSwsdpfCQ0A/$_27.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/Re0AAOSwIoJfCQ0C/$_2.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/weAAAOSwH9BfCQ0D/$_2.JPG
11,"
                            Large 1 Bedroom Townhome Apartment King-West across From Park
                        ","453 Adelaide St W, Toronto, ON M5V 1T1, Canada",Apartment,1750,1,1,43.6458811,-79.399275,0,0,0,0,1,0,0,700,0,0,97,99,99,https://i.ebayimg.com/00/s/MzQzWDgwMA==/z/ubUAAOSwne5fCPbs/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYzOA==/z/nawAAOSwysRfCNvZ/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/ci8AAOSwYNtfCNve/$_2.JPG
12,"
                            1 BRIGHT BEDROOM FOR RENT
                        ","10 Chichester Pl, Scarborough, ON M1T 1G5, Canada",Apartment,750,1,1.5,43.7763381,-79.3214259,1,1,0,1,1,1,0,125,1,0,67,64,50,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/jLAAAOSwmXJfCPQC/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/HOUAAOSwFnVfCPQt/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/H2wAAOSw9jtfCPRr/$_2.JPG
13,"
                            3 Bedroom Upper Unit of Bungalow
                        ",", M1J2J5, Kingston Rd. and Guildwood Parkway, ON",Apartment,2200,3,1,43.7495543,-79.2059432,0,0,0,1,1,1,0,"1,000",0,1,58,64,35,https://i.ebayimg.com/00/s/NDEwWDYxNA==/z/AkMAAOSwWuJfCZwB/$_27.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/TUgAAOSwQ7lfCZwn/$_2.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/KDQAAOSwxYtfCZw6/$_2.JPG
14,"
                            Basement Bachelor Apartment for Rent at Pape and Mortimer
                        ","120 Woodycrest Ave, East York, ON M4J 3B4, Canada",Basement,1250,1,1,43.6846005,-79.3438604,1,1,1,1,1,1,0,800,0,1,82,86,78,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/2Q4AAOSwridfCZqh/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/LeAAAOSw4rxfCZqs/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/xh8AAOSwlltfCZq4/$_2.JPG
15,"
                            Freshly renovated 3 bedroom in Forest Hill
                        ","250 Heath Street West, Toronto, ON, M5P 3L4",Not Available,2950,3,2,43.6866586,-79.4141515,0,1,0,1,0,1,0,"1,126",0,1,84,85,56,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/N6MAAOSwMVZe5JfB/$_27.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/XhIAAOSwfEJe5JfA/$_2.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/3LIAAOSwxGpe5JfI/$_2.JPG
16,"
                            Large one bedroom in High Park
                        ","22 Oakmount Road, Toronto, ON, M6P 2M7",Apartment,1800,1,1,43.6551501,-79.4634888,0,1,1,1,1,1,1,700,0,0,70,91,42,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/nI0AAOSwsVVe5Jgs/$_27.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/qOMAAOSwgJNe5Jgo/$_2.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/2fgAAOSwWbxe5Jgs/$_2.JPG
17,"
                            1 B/R, 1 W/R Fully Furnished Basement Appt Rent in Scarborough
                        ","85 Painted Post Dr, Scarborough, ON M1H 1T3, Canada",Basement,1300,1,1,43.7631143,-79.2322398,1,1,1,1,1,0,0,550,1,1,67,60,44,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/2rkAAOSwudBfCZXW/$_27.JPG,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/d4IAAOSwjd5fCZXj/$_2.JPG,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/Q0AAAOSwnyVfCZXm/$_2.JPG
18,"
                            Bright 1 BR Basement Apt., All Utilities Included Great Location
                        ","M6R2Y7, Canada",Apartment,1450,1,1,43.6406874,-79.4543032,1,1,1,1,1,0,0,800,0,0,36,75,91,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/4ZUAAOSw4IRfCZJb/$_27.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/UMQAAOSwkyRfCZJf/$_2.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/tDwAAOSwwvNfCZJi/$_2.JPG
19,"
                            Basement Apartment for Rent
                        ","10 McGinty Pl, Scarborough, ON M1B 1T4, Canada",Basement,1200,1,1,43.814217,-79.22787,0,0,0,1,1,1,0,500,0,1,38,75,36,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/EzoAAOSweXdfCYbA/$_27.PNG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/cHkAAOSwic5fCYbB/$_2.PNG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/c0cAAOSw~0lfCYbC/$_2.PNG
20,"
                            Newly renovated basement apartment keele and 401!
                        ","Toronto, ON M6L1Y7, Canada",Basement,1550,1,1,43.7178077,-79.4874376,1,1,1,1,0,1,0,900,1,1,31,65,36,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/naAAAOSwS4he5PC7/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDQ1MA==/z/sScAAOSwXN5e5PDD/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/ixsAAOSwExVe5PDG/$_2.JPG
21,"
                            Bloor West Village 1-Bedroom Apartment
                        ","278 Beresford Ave, Toronto, ON M6S 3B3, Canada",Basement,1875,1,1,43.6517953,-79.4782763,1,1,1,1,0,0,0,850,0,1,86,82,81,https://i.ebayimg.com/00/s/NTA0WDgwMA==/z/xJsAAOSw8npfCUO-/$_27.JPG,https://i.ebayimg.com/00/s/MzczWDY0MA==/z/yBMAAOSwHqRfCUV3/$_2.JPG,https://i.ebayimg.com/00/s/Mzk2WDY0MA==/z/XtcAAOSw9U1fCUWI/$_2.JPG
22,"
                            Beautiful 2 Bedroom Apartment for Rent
                        ","429 Austen Ct, Oshawa, ON L1H 6K7, Canada",Apartment,1450,2,1,43.8918359,-78.8342164,0,0,0,1,1,0,0,1,0,0,13,40,32,,,
23,"
                            Bachelor apt for rent
                        ","North York, ON M1R, Canada",Basement,1200,1,1,43.750072,-79.29585,1,1,1,1,0,0,0,111,0,1,52,61,49,,,
24,"
                            Downtown Toronto apartment for rent
                        ","18 Harbour St, Toronto, ON M5J 2Z6, Canada",Apartment,2100,1,1,43.6428332,-79.3767991,0,0,0,1,1,1,1,100,0,1,90,10,75,,,
25,"
                            downtown condo for rent
                        ","33 Bay St, Toronto, ON M5J 2Z3, Canada",Apartment,2200,1,1,43.6427847,-79.3770039,0,0,0,1,1,1,1,100,0,1,90,10,75,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/WAcAAOSw4E5fCTUs/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDQ1MA==/z/GhcAAOSwbu1fCTUA/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDQ1MA==/z/giMAAOSwTnhfCTUC/$_2.JPG
26,"
                            Private Basement Apartment for Rent in Scarborough
                        ",", M1B 2N5, scarborough, ON",Basement,1600,1.5,1,43.8041545,-79.1786611,1,1,1,1,0,1,0,1,0,1,18,60,52,https://i.ebayimg.com/00/s/NDQ5WDgwMA==/z/4q0AAOSw4ItfCTM7/$_27.JPG,https://i.ebayimg.com/00/s/NDQ5WDgwMA==/z/xQ0AAOSwgw9fCTM9/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMQ==/z/qXYAAOSwjGRfCTNA/$_2.JPG
27,"
                            Studio for Rent
                        ",", Toronto M5A1Z4 ON, Canada",Apartment,1450,Bachelor/Studio,1,43.6570626,-79.3739222,1,1,1,0,1,0,0,400,1,0,95,96,99,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/lHoAAOSwTltfCTAi/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/UHsAAOSwq7JfCTAl/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/B3AAAOSwBbtfCTEq/$_2.JPG
28,"
                            brand new 3 bedroom basement apartment
                        ","354 Brunswick Ave, Toronto, ON M5R 2Y9, Canada",Basement,3100,3,1,43.6676564,-79.4084159,0,1,1,1,1,1,0,800,0,1,93,98,10,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/nd8AAOSwjGRfBAD~/$_27.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/NEIAAOSwgc5fBAEC/$_2.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/XlUAAOSw4EhfBAEF/$_2.JPG
29,"
                            Newly Renovated Stylish- Beaches, Modern, Bright, Clean
                        ","M4E2X1, Canada",Basement,1950,2,1,43.6700013,-79.2932074,0,0,1,1,1,0,0,"1,200",0,0,85,65,68,https://i.ebayimg.com/00/s/NzAwWDk4OA==/z/7TkAAOSwfGBfCSpW/$_27.JPG,https://i.ebayimg.com/00/s/MTExMFgxMDgz/z/m2wAAOSwcn9fCSpT/$_2.JPG,https://i.ebayimg.com/00/s/NzkyWDcyMA==/z/p0kAAOSwadhfCSpU/$_2.JPG
0,"
                            1 Bedroom Main Floor Apt. 
                        ","M1L 0B3, Canada",Apartment,1200,1,1,43.7038237,-79.2717186,1,1,1,0,1,0,0,1,0,1,55,79,56,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/M4kAAOSw-l1fCSdx/$_27.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/lHwAAOSwRPJfCSdz/$_2.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/P5cAAOSwfONfCSd1/$_2.JPG
1,"
                            Basement Apartment for Rent
                        ","St Clair Ave E, Toronto, ON M4T, Canada",Basement,950,1,1,43.6901498,-79.3843479,1,1,1,1,1,0,0,400,1,1,70,80,88,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/SIUAAOSwiqZfCSUu/$_27.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/geAAAOSwkzJfCSU1/$_2.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/p3wAAOSwtTlfCSU8/$_2.JPG
2,"
                            Renovated two bedroom, St. Clair and Spadina
                        ","263 Russell Hill Road, Toronto, ON, M4V 2T4",Apartment,2350,2,1,43.6851103,-79.4071296,0,1,1,1,0,0,0,635,0,1,57,84,85,https://i.ebayimg.com/00/s/MTA2OFgxNjAw/z/qFMAAOSwdTRe4qb~/$_27.JPG,https://i.ebayimg.com/00/s/MTA2OFgxNjAw/z/z7IAAOSwvIJe4qcC/$_2.JPG,https://i.ebayimg.com/00/s/MTA2OFgxNjAw/z/A-4AAOSww0Be4qcC/$_2.JPG
3,"
                            Renovated bachelor suite, St. Clair and Spadina
                        ","263 Russell Hill Road, Toronto, ON, M4V 2T4",Apartment,1495,Bachelor/Studio,1,43.6851103,-79.4071296,0,1,1,1,0,0,0,218,0,0,57,84,85,https://i.ebayimg.com/00/s/MTA2OFgxNjAw/z/lQEAAOSwtVpe4qcC/$_27.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMDY3/z/bAoAAOSwHkRe4qb~/$_2.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMDY3/z/ZpQAAOSweLZe4qcC/$_2.JPG
4,"
                            Renovated junior one bedroom, St. Clair and Spadina
                        ","265 Russell Hill Road, Toronto, ON, M4V 2T3",Apartment,1695,1,1,43.685223,-79.4073125,0,1,1,1,0,0,0,350,0,0,57,84,85,https://i.ebayimg.com/00/s/MTA2OFgxNjAw/z/bHoAAOSwhzpe8QFn/$_27.JPG,https://i.ebayimg.com/00/s/MTA2OFgxNjAw/z/GyIAAOSwyyZe8QFn/$_2.JPG,https://i.ebayimg.com/00/s/MTA2OFgxNjAw/z/GIsAAOSw6Qde8QFn/$_2.JPG
5,"
                            Renovated bachelor suite, St. Clair and Spadina
                        ","265 Russell Hill Road, Toronto, ON, M4V 2T3",Apartment,1595,Bachelor/Studio,1,43.685223,-79.4073125,0,1,1,1,0,0,0,350,0,0,57,84,85,,,
